StudentID,Age,Gender,Standard,AttendanceRate,AverageMarks,BehaviorIncidents,Extracurriculars,ParentEducationLevel,DropoutStatus
540,11,F,6,0.88,65,0,2,Doctorate,1
541,15,M,10,0.6,48,2,4,Bachelor,1
542,13,M,8,0.6,87,8,4,Master,0
543,15,M,10,0.76,90,7,3,MiddleSchool,0
544,13,F,8,0.69,90,7,2,Bachelor,0
545,15,M,10,0.96,50,2,0,Master,0
546,15,M,10,0.6,76,2,1,Master,0
547,11,F,6,0.85,82,5,1,Master,0
548,11,M,6,0.78,53,2,4,Bachelor,1
549,14,F,9,0.86,52,5,3,HighSchool,0
550,13,M,8,0.65,57,8,2,Bachelor,0
551,14,F,9,0.93,54,7,3,HighSchool,1
552,14,M,9,0.86,84,1,0,Bachelor,0
553,13,M,8,0.98,45,0,1,Master,0
554,13,M,8,0.99,79,4,3,Master,0
555,13,F,8,0.92,95,4,0,MiddleSchool,0
556,11,F,6,0.89,63,8,4,MiddleSchool,1
557,14,F,9,0.86,74,2,3,Master,0
558,12,F,7,0.97,91,6,4,HighSchool,0
559,14,M,9,0.89,77,5,2,Bachelor,1
560,15,M,10,0.71,95,2,1,HighSchool,0
561,13,F,8,0.81,61,3,1,Bachelor,0
562,15,M,10,0.74,41,3,4,MiddleSchool,0
563,15,M,10,0.66,78,1,3,Master,1
564,14,M,9,0.86,73,0,2,HighSchool,0
565,13,M,8,0.71,51,0,2,HighSchool,1
566,12,F,7,0.88,89,1,2,Master,0
567,15,F,10,0.87,59,2,3,Bachelor,0
568,11,M,6,0.91,60,1,3,Master,0
569,11,M,6,0.8,46,3,4,Bachelor,0
570,11,M,6,0.69,81,4,1,Master,0
571,14,F,9,0.82,70,2,0,HighSchool,0
572,14,M,9,0.74,44,0,2,HighSchool,0
573,13,M,8,0.91,85,5,3,Bachelor,0
574,11,M,6,0.7,78,1,2,Bachelor,0
575,11,F,6,0.63,86,6,4,HighSchool,0
576,11,F,6,0.93,48,7,4,MiddleSchool,0
577,11,F,6,0.96,61,2,1,Doctorate,0
578,14,F,9,0.84,62,3,3,HighSchool,1
579,12,F,7,0.69,59,6,2,Bachelor,0
580,14,F,9,0.69,51,4,2,Doctorate,0
581,11,F,6,0.94,51,7,2,Bachelor,0
582,13,F,8,0.62,64,1,4,HighSchool,1
583,13,F,8,0.95,65,6,2,HighSchool,0
584,12,M,7,0.85,81,8,0,Master,0
585,15,F,10,0.91,41,0,3,MiddleSchool,0
586,11,M,6,0.63,75,4,0,Doctorate,0
587,14,F,9,0.82,88,6,4,Doctorate,1
588,12,M,7,0.67,69,4,3,Bachelor,0
589,12,F,7,0.86,53,3,4,MiddleSchool,1
590,13,M,8,0.91,74,3,4,HighSchool,0
591,14,M,9,0.69,41,3,4,MiddleSchool,0
592,12,F,7,0.85,79,0,2,MiddleSchool,0
593,15,M,10,0.76,40,3,1,HighSchool,0
594,11,M,6,0.78,40,0,1,Bachelor,0
595,13,M,8,0.95,47,2,2,Doctorate,1
596,11,M,6,0.74,84,5,4,Doctorate,1
597,11,F,6,0.79,58,3,3,MiddleSchool,1
598,15,F,10,0.66,80,8,4,MiddleSchool,0
599,12,M,7,0.95,44,4,3,Doctorate,0
600,15,M,10,0.82,43,7,1,Bachelor,0
601,15,M,10,0.72,43,7,2,MiddleSchool,0
602,15,F,10,0.91,50,2,3,Doctorate,0
603,15,M,10,0.74,93,1,0,Master,0
604,13,M,8,0.72,42,4,3,HighSchool,0
605,14,F,9,0.6,47,0,1,MiddleSchool,0
606,14,F,9,0.72,64,7,3,Bachelor,1
607,14,F,9,0.62,94,5,1,MiddleSchool,1
608,14,F,9,0.67,62,3,4,Master,0
609,14,M,9,0.95,49,4,0,Doctorate,0
610,12,F,7,0.74,54,7,1,HighSchool,0
611,11,M,6,0.8,83,2,2,Doctorate,1
612,15,M,10,0.63,85,8,3,HighSchool,0
613,13,F,8,0.94,69,3,0,MiddleSchool,0
614,13,M,8,0.98,86,0,4,HighSchool,0
615,12,M,7,0.8,40,2,2,Bachelor,0
616,12,M,7,0.98,64,6,2,HighSchool,0
617,14,F,9,0.98,45,6,1,Master,1
618,12,F,7,0.87,90,3,0,Doctorate,0
619,12,F,7,0.87,48,3,0,Master,0
620,12,F,7,0.8,92,1,4,Bachelor,0
621,15,F,10,0.65,58,7,0,HighSchool,0
622,11,F,6,0.79,60,0,1,MiddleSchool,1
623,11,M,6,0.63,93,8,4,HighSchool,0
624,11,F,6,0.66,51,7,1,Doctorate,0
625,12,F,7,0.97,89,7,3,Bachelor,1
626,11,M,6,0.8,75,0,0,MiddleSchool,0
627,13,M,8,0.89,41,8,2,Doctorate,0
628,13,F,8,0.93,77,5,4,MiddleSchool,0
629,15,M,10,0.76,68,7,3,Bachelor,0
630,14,M,9,0.8,95,3,2,Master,0
631,12,F,7,0.64,83,4,2,HighSchool,1
632,12,F,7,0.8,77,1,0,Bachelor,0
633,15,M,10,0.92,70,8,4,HighSchool,0
634,13,M,8,0.69,83,7,0,Bachelor,0
635,14,F,9,0.66,58,3,3,MiddleSchool,0
636,13,M,8,0.85,41,1,2,Master,0
637,15,F,10,0.6,94,7,1,Master,1
638,14,F,9,0.92,42,7,0,Bachelor,0
639,11,F,6,0.89,51,7,3,Master,1
640,12,F,7,0.9,60,2,3,Doctorate,0
641,12,F,7,0.95,43,3,1,Bachelor,0
642,12,M,7,0.85,44,4,2,HighSchool,0
643,14,F,9,0.86,52,1,2,Bachelor,0
644,13,M,8,0.89,86,7,4,MiddleSchool,1
645,15,F,10,0.98,83,4,3,Bachelor,0
646,12,M,7,0.74,89,5,2,Master,0
647,13,F,8,0.99,95,7,0,HighSchool,0
648,14,F,9,0.88,41,5,3,Master,0
649,11,M,6,0.74,92,4,1,Bachelor,0
650,11,F,6,0.79,57,5,0,Doctorate,1
651,12,F,7,0.8,54,1,1,Bachelor,0
652,13,M,8,0.78,64,2,3,Master,1
653,15,M,10,0.7,84,1,0,HighSchool,1
654,14,M,9,0.67,94,5,1,Doctorate,0
655,15,M,10,0.64,58,0,1,Bachelor,1
656,14,M,9,0.95,69,7,4,Doctorate,1
657,12,M,7,0.83,87,4,3,Master,0
658,13,F,8,0.75,75,3,4,HighSchool,1
659,15,M,10,0.72,81,4,1,Doctorate,0
660,14,M,9,0.88,40,0,4,Doctorate,0
661,12,F,7,0.8,74,1,3,MiddleSchool,0
662,13,F,8,0.99,85,4,0,Doctorate,0
663,11,F,6,0.66,42,7,4,MiddleSchool,1
664,13,M,8,0.6,54,6,3,Bachelor,0
665,15,M,10,0.88,81,5,3,Master,0
666,13,M,8,0.89,47,1,2,MiddleSchool,0
667,15,M,10,0.89,76,8,4,MiddleSchool,0
668,11,F,6,0.7,90,0,0,Bachelor,0
669,14,F,9,0.71,83,2,2,Master,0
670,14,F,9,0.64,59,8,1,HighSchool,0
671,13,M,8,0.98,78,0,0,Master,0
672,14,M,9,0.88,72,2,3,HighSchool,0
673,15,F,10,0.77,60,5,2,Bachelor,1
674,14,M,9,0.94,74,3,4,Bachelor,0
675,14,M,9,0.94,70,1,0,Master,0
676,14,F,9,0.89,69,4,1,Doctorate,0
677,12,M,7,0.74,41,2,0,Master,0
678,14,M,9,0.99,78,0,4,Master,0
679,14,F,9,0.78,87,0,1,Master,0
680,15,F,10,0.81,57,0,3,HighSchool,0
681,15,M,10,0.83,89,4,4,Master,0
682,11,F,6,0.85,65,5,3,MiddleSchool,0
683,13,F,8,0.66,49,0,1,MiddleSchool,0
684,15,F,10,0.9,78,1,4,HighSchool,0
685,11,M,6,0.89,60,7,0,HighSchool,0
686,12,M,7,0.72,52,7,0,HighSchool,0
687,12,F,7,0.88,80,0,4,Bachelor,0
688,13,M,8,0.77,51,8,4,HighSchool,1
689,12,M,7,0.74,57,3,3,HighSchool,1
690,14,M,9,0.65,62,8,2,MiddleSchool,0
691,13,M,8,0.66,69,7,4,Master,1
692,15,F,10,0.69,45,0,3,Bachelor,0
693,15,F,10,0.9,53,8,3,Bachelor,0
694,12,M,7,0.78,66,2,0,HighSchool,0
695,11,M,6,0.67,69,3,1,Doctorate,1
696,11,F,6,0.64,78,6,2,MiddleSchool,0
697,15,F,10,0.91,51,7,3,Bachelor,0
698,15,M,10,0.9,49,4,2,MiddleSchool,0
699,15,F,10,0.9,52,1,0,MiddleSchool,0
700,14,F,9,0.66,78,3,3,Doctorate,0
701,15,M,10,0.72,81,5,3,HighSchool,0
702,13,F,8,0.8,87,4,1,Master,0
703,15,F,10,0.67,48,3,1,Bachelor,1
704,11,M,6,0.7,59,5,3,MiddleSchool,0
705,12,F,7,0.91,64,0,3,MiddleSchool,0
706,12,M,7,0.98,54,3,0,Doctorate,0
707,11,M,6,0.76,46,2,4,Bachelor,0
708,11,M,6,0.9,62,5,3,Bachelor,0
709,11,F,6,0.72,68,7,4,HighSchool,1
710,11,M,6,0.84,61,8,1,Bachelor,0
711,13,M,8,0.68,83,0,1,HighSchool,0
712,13,F,8,0.83,66,2,0,Bachelor,0
713,12,F,7,0.66,72,2,0,Bachelor,0
714,12,F,7,0.9,69,4,2,Doctorate,1
715,15,M,10,0.82,47,2,4,Master,0
716,14,M,9,0.87,50,6,2,MiddleSchool,0
717,11,M,6,0.97,86,8,1,HighSchool,0
718,15,F,10,0.86,91,3,1,Doctorate,0
719,14,M,9,0.92,74,8,4,Bachelor,0
720,14,F,9,0.64,59,4,0,Doctorate,0
721,13,F,8,0.61,86,3,2,MiddleSchool,0
722,11,M,6,0.82,40,6,4,Bachelor,0
723,13,M,8,0.63,72,2,2,Bachelor,1
724,15,F,10,0.62,67,1,2,Doctorate,0
725,13,F,8,0.84,79,7,3,Bachelor,0
726,11,M,6,0.76,52,7,4,HighSchool,1
727,15,M,10,0.94,65,0,0,Bachelor,0
728,15,F,10,0.91,71,4,0,HighSchool,1
729,11,M,6,0.64,52,0,0,Master,0
730,12,F,7,0.74,60,2,2,Bachelor,0
731,12,F,7,0.69,64,4,2,MiddleSchool,0
732,12,M,7,0.94,78,0,4,HighSchool,1
733,15,M,10,0.88,91,7,4,Bachelor,0
734,15,M,10,0.78,77,3,4,Bachelor,1
735,15,F,10,0.65,77,5,3,HighSchool,1
736,14,M,9,0.91,44,1,3,MiddleSchool,0
737,13,M,8,0.61,85,6,2,Bachelor,1
738,11,F,6,0.62,68,2,3,Master,0
739,13,F,8,1.0,72,5,1,Bachelor,1
740,13,F,8,0.91,72,2,3,Doctorate,0
741,11,F,6,0.77,86,7,0,MiddleSchool,1
742,15,F,10,0.64,88,5,2,Doctorate,0
743,11,M,6,0.96,70,0,4,Bachelor,1
744,15,M,10,0.91,47,8,1,Bachelor,0
745,12,F,7,0.73,47,0,1,Master,0
746,13,F,8,0.62,49,3,3,Doctorate,1
747,11,F,6,0.71,92,6,2,Doctorate,1
748,11,M,6,0.78,89,5,0,Doctorate,0
749,15,M,10,0.9,43,4,0,Master,0
750,15,M,10,0.72,50,1,3,Doctorate,0
751,12,F,7,0.96,59,0,3,Doctorate,1
752,12,F,7,0.87,44,3,1,MiddleSchool,0
753,13,M,8,0.74,81,3,3,Bachelor,0
754,11,M,6,0.75,67,0,2,MiddleSchool,0
755,14,M,9,0.84,91,4,4,Doctorate,0
756,15,F,10,0.93,68,5,0,Doctorate,0
757,11,M,6,0.6,90,3,2,Doctorate,0
758,12,F,7,0.67,47,1,2,Master,0
759,15,M,10,0.69,65,5,4,MiddleSchool,0
760,13,M,8,0.93,53,8,0,HighSchool,0
761,13,M,8,0.61,94,3,1,Master,0
762,12,M,7,0.69,72,8,4,Doctorate,0
763,14,F,9,0.74,92,8,0,Master,0
764,15,F,10,0.72,79,5,2,HighSchool,1
765,13,M,8,0.97,59,6,3,Master,0
766,11,M,6,0.81,74,6,3,MiddleSchool,1
767,14,M,9,0.91,87,5,0,MiddleSchool,0
768,11,M,6,0.75,65,3,4,MiddleSchool,0
769,15,M,10,0.7,69,1,3,Master,0
770,14,F,9,0.78,87,4,3,Bachelor,1
771,13,M,8,0.61,59,5,4,Master,0
772,14,M,9,0.88,54,2,3,HighSchool,0
773,11,F,6,0.86,42,2,3,Master,0
774,11,F,6,0.77,54,8,2,HighSchool,0
775,14,F,9,0.64,67,0,3,Master,1
776,14,M,9,0.94,51,7,0,Doctorate,0
777,13,F,8,0.71,67,4,4,Master,0
778,14,F,9,1.0,43,5,1,HighSchool,0
779,15,F,10,0.72,79,3,3,Bachelor,0
780,11,M,6,0.99,68,4,3,Bachelor,0
781,12,F,7,0.69,41,7,1,Master,0
782,15,M,10,0.84,92,2,4,HighSchool,0
783,11,F,6,0.86,62,4,3,HighSchool,0
784,12,M,7,0.69,84,7,0,Bachelor,0
785,15,F,10,0.68,61,1,2,Doctorate,0
786,11,F,6,0.95,91,3,0,HighSchool,0
787,12,M,7,0.98,83,7,1,MiddleSchool,0
788,12,F,7,0.74,75,7,4,Bachelor,0
789,12,F,7,0.97,92,1,0,MiddleSchool,0
790,11,F,6,0.82,51,8,1,MiddleSchool,1
791,11,M,6,0.83,61,0,1,MiddleSchool,0
792,11,M,6,0.83,41,3,4,HighSchool,0
793,12,F,7,0.98,63,6,0,Doctorate,1
794,15,M,10,0.68,72,5,1,HighSchool,0
795,15,F,10,0.85,48,0,2,Master,0
796,15,F,10,0.72,87,7,0,MiddleSchool,0
797,15,M,10,0.61,56,8,3,HighSchool,1
798,12,M,7,0.74,88,6,0,HighSchool,0
799,14,M,9,0.77,55,7,4,Master,0
800,14,M,9,0.83,94,4,2,Master,0
801,14,M,9,0.61,60,0,4,Doctorate,0
802,12,F,7,0.75,88,5,2,Doctorate,0
803,15,M,10,0.97,71,0,2,Master,0
804,12,F,7,0.93,46,6,2,Doctorate,0
805,14,M,9,0.65,61,2,4,Master,0
806,12,F,7,0.72,67,3,3,Doctorate,0
807,14,F,9,0.93,58,5,1,MiddleSchool,0
808,13,M,8,0.84,52,6,1,MiddleSchool,0
809,12,M,7,0.96,57,0,4,Master,0
810,15,F,10,0.65,46,1,4,Bachelor,0
811,13,M,8,0.87,44,0,2,Doctorate,0
812,15,M,10,0.77,68,4,3,MiddleSchool,1
813,11,M,6,0.77,87,7,4,MiddleSchool,0
814,12,F,7,0.9,44,8,1,Doctorate,1
815,15,M,10,0.95,80,7,3,Bachelor,0
816,15,M,10,0.87,80,7,0,Doctorate,0
817,15,M,10,0.66,82,0,0,Master,1
818,14,M,9,0.64,60,2,1,Bachelor,1
819,11,F,6,0.79,51,2,2,MiddleSchool,0
820,13,M,8,0.82,87,4,3,HighSchool,0
821,15,M,10,0.91,56,0,4,Master,0
822,11,M,6,0.64,85,8,2,HighSchool,0
823,11,F,6,0.81,80,2,2,HighSchool,0
824,11,M,6,0.92,73,3,3,MiddleSchool,0
825,14,F,9,0.88,47,1,3,HighSchool,0
826,13,M,8,0.72,65,0,0,MiddleSchool,0
827,12,M,7,0.79,45,7,2,MiddleSchool,1
828,14,M,9,0.65,81,3,4,Doctorate,0
829,12,F,7,0.72,89,7,0,MiddleSchool,0
830,15,M,10,0.74,58,4,0,Master,1
831,12,F,7,0.67,78,8,1,Bachelor,1
832,15,M,10,0.62,71,0,0,HighSchool,1
833,14,F,9,0.74,90,1,4,Bachelor,0
834,14,M,9,0.89,68,3,4,Doctorate,0
835,15,M,10,0.74,71,7,2,Doctorate,0
836,14,M,9,0.64,45,5,2,Doctorate,0
837,11,M,6,0.82,81,6,4,HighSchool,1
838,12,M,7,0.9,58,3,0,Bachelor,0
839,11,M,6,0.8,69,0,0,MiddleSchool,0
840,13,F,8,0.86,95,2,1,Bachelor,0
841,11,F,6,0.76,83,8,1,Doctorate,0
842,14,M,9,0.79,76,6,1,Bachelor,1
843,13,M,8,0.87,47,5,0,Bachelor,0
844,13,F,8,0.8,79,2,4,MiddleSchool,0
845,13,F,8,0.73,89,5,0,MiddleSchool,0
846,13,M,8,0.65,73,6,0,Bachelor,0
847,14,M,9,0.82,77,4,1,Doctorate,0
848,15,F,10,0.8,91,6,2,MiddleSchool,0
849,14,F,9,0.9,73,8,0,Doctorate,0
850,14,F,9,0.98,51,7,2,Bachelor,0
851,15,F,10,0.92,66,5,3,Doctorate,0
852,14,M,9,0.77,76,7,1,MiddleSchool,1
853,15,M,10,0.98,66,6,2,MiddleSchool,0
854,15,F,10,0.91,52,1,2,Doctorate,0
855,13,M,8,0.82,62,8,3,HighSchool,0
856,11,M,6,0.73,55,1,3,Bachelor,0
857,11,M,6,0.8,57,8,4,HighSchool,0
858,14,F,9,0.76,73,0,3,Master,0
859,11,M,6,0.98,59,3,4,Doctorate,0
860,11,F,6,0.84,70,6,1,Master,0
861,13,F,8,0.84,55,0,1,Doctorate,1
862,12,M,7,0.88,49,1,1,HighSchool,0
863,12,M,7,0.79,86,3,2,Doctorate,1
864,12,M,7,0.75,91,3,4,Master,1
865,11,M,6,0.95,82,3,4,HighSchool,0
866,14,M,9,0.73,56,1,1,Bachelor,0
867,15,M,10,0.73,95,0,1,Master,0
868,15,M,10,0.67,41,7,3,Doctorate,0
869,13,F,8,0.91,65,0,1,Master,0
870,14,M,9,0.81,70,0,3,HighSchool,0
871,14,M,9,0.86,66,5,3,Doctorate,1
872,12,F,7,0.99,64,1,4,Doctorate,0
873,14,F,9,0.78,61,0,0,HighSchool,1
874,14,M,9,0.99,43,5,4,MiddleSchool,0
875,13,M,8,0.84,76,7,0,Master,0
876,11,M,6,0.88,47,8,0,Bachelor,1
877,14,M,9,0.88,62,7,2,Doctorate,0
878,14,M,9,0.82,85,1,0,MiddleSchool,0
879,11,M,6,0.88,83,6,0,HighSchool,1
880,11,F,6,0.66,42,2,1,Master,1
881,15,F,10,0.72,94,5,4,Bachelor,0
882,15,F,10,0.94,84,2,0,Master,0
883,15,F,10,0.69,41,6,3,Master,0
884,11,M,6,0.85,81,7,2,MiddleSchool,1
885,14,M,9,0.84,88,6,1,Master,0
886,14,F,9,0.77,64,1,2,HighSchool,0
887,15,M,10,0.86,65,8,1,Master,1
888,14,F,9,0.85,47,6,0,Doctorate,1
889,13,M,8,0.68,41,3,2,Doctorate,0
890,15,F,10,0.65,67,0,3,MiddleSchool,1
891,11,M,6,0.83,62,8,0,Doctorate,0
892,14,F,9,0.77,78,1,3,MiddleSchool,0
893,15,M,10,0.8,49,2,1,Doctorate,0
894,15,M,10,0.61,74,3,3,Master,0
895,12,F,7,0.89,93,3,1,Doctorate,0
896,14,F,9,0.92,79,4,0,Master,1
897,14,F,9,0.91,47,2,2,MiddleSchool,0
898,13,M,8,0.93,70,1,4,Doctorate,0
899,15,F,10,0.62,59,7,3,HighSchool,0
900,15,M,10,0.72,80,6,4,HighSchool,0
901,12,F,7,0.72,87,1,3,Bachelor,0
902,13,F,8,0.75,55,8,2,Bachelor,1
903,14,M,9,0.79,44,3,2,Master,1
904,13,F,8,0.82,50,6,0,Doctorate,0
905,11,M,6,0.76,42,4,3,HighSchool,0
906,11,M,6,0.79,46,6,1,MiddleSchool,0
907,14,F,9,0.66,86,7,3,Bachelor,0
908,11,M,6,1.0,45,1,0,Doctorate,1
909,14,M,9,0.81,66,5,2,Bachelor,0
910,12,M,7,0.99,40,2,1,Master,0
911,12,M,7,0.71,86,0,4,Bachelor,0
912,15,M,10,0.82,46,1,1,Bachelor,1
913,12,F,7,0.91,62,2,4,Doctorate,0
914,12,F,7,0.96,73,0,3,MiddleSchool,0
915,13,F,8,0.99,52,7,0,Master,0
916,13,M,8,0.78,87,2,4,HighSchool,0
917,13,F,8,0.63,76,6,2,Doctorate,0
918,12,M,7,0.82,78,7,1,Bachelor,1
919,13,F,8,0.67,68,1,0,Bachelor,1
920,12,F,7,0.91,55,2,1,Master,1
921,13,F,8,0.92,79,1,0,HighSchool,0
922,13,M,8,0.7,61,6,3,Doctorate,0
923,12,F,7,0.64,62,7,0,HighSchool,1
924,13,F,8,1.0,85,1,2,HighSchool,0
925,14,F,9,0.89,43,0,0,MiddleSchool,0
926,13,F,8,0.78,93,7,0,HighSchool,0
927,12,M,7,1.0,49,2,4,MiddleSchool,0
928,14,F,9,0.83,58,2,4,Doctorate,0
929,15,M,10,0.64,42,2,2,Master,1
930,14,F,9,0.73,66,0,1,Bachelor,0
931,15,M,10,0.86,50,8,4,Doctorate,0
932,11,M,6,0.83,54,3,3,Doctorate,0
933,14,M,9,0.95,53,2,3,Doctorate,0
934,12,F,7,0.97,42,8,1,Bachelor,0
935,15,M,10,0.95,61,7,4,Bachelor,1
936,15,F,10,0.68,54,4,3,Master,0
937,15,F,10,0.66,89,1,0,MiddleSchool,0
938,13,M,8,0.91,54,4,0,HighSchool,0
939,14,F,9,0.97,44,8,3,MiddleSchool,0
940,11,F,6,0.69,43,5,2,Master,0
941,14,F,9,0.78,73,2,1,HighSchool,0
942,13,M,8,0.9,58,6,0,Doctorate,1
943,15,M,10,0.77,42,2,0,Doctorate,1
944,11,F,6,0.87,84,2,3,Doctorate,1
945,11,F,6,0.85,71,0,3,HighSchool,0
946,15,F,10,0.67,90,1,2,Doctorate,0
947,13,M,8,0.82,72,5,0,Bachelor,0
948,12,F,7,0.63,80,6,1,HighSchool,0
949,15,F,10,0.89,56,8,1,Bachelor,1
950,13,F,8,0.84,45,1,3,Bachelor,0
951,12,F,7,0.93,90,2,3,Bachelor,0
952,15,M,10,0.98,72,3,1,Master,0
953,14,M,9,0.88,90,4,1,Doctorate,0
954,13,M,8,0.9,84,1,3,HighSchool,0
955,13,F,8,0.78,91,0,4,Master,0
956,11,F,6,0.86,79,0,2,Doctorate,0
957,15,M,10,0.66,78,3,0,Master,0
958,15,M,10,0.88,54,5,4,Doctorate,0
959,15,M,10,0.81,83,0,1,Master,0
960,12,M,7,0.71,66,0,4,Doctorate,0
961,11,M,6,0.72,60,0,1,HighSchool,0
962,14,F,9,0.82,44,7,1,Master,0
963,13,M,8,0.63,59,1,1,Bachelor,0
964,12,M,7,0.91,84,4,0,HighSchool,0
965,13,F,8,0.99,45,3,4,MiddleSchool,0
966,11,M,6,0.81,78,7,3,HighSchool,0
967,14,F,9,0.76,74,5,3,Doctorate,0
968,13,M,8,0.69,80,1,0,HighSchool,1
969,15,F,10,0.77,86,6,0,Bachelor,1
970,15,M,10,0.86,82,1,1,Doctorate,0
971,13,F,8,0.66,87,8,2,Master,0
972,14,M,9,0.8,83,8,3,Doctorate,0
973,15,M,10,0.75,53,8,0,Doctorate,0
974,13,F,8,0.86,53,5,0,Doctorate,0
975,15,F,10,0.69,57,7,0,Master,1
976,12,F,7,0.91,80,2,2,MiddleSchool,0
977,13,F,8,0.68,72,7,2,Bachelor,1
978,12,F,7,0.91,70,4,0,Master,0
979,12,M,7,0.62,84,1,0,HighSchool,0
980,15,F,10,0.77,93,0,0,MiddleSchool,0
981,14,M,9,0.6,64,6,2,Bachelor,1
982,14,M,9,0.8,59,5,2,MiddleSchool,0
983,11,F,6,0.71,75,8,1,HighSchool,0
984,15,F,10,0.87,61,4,4,HighSchool,0
985,15,M,10,0.7,72,1,1,Master,0
986,11,M,6,0.99,43,8,3,Master,0
987,11,F,6,0.92,60,2,4,MiddleSchool,0
988,15,M,10,0.98,86,6,1,MiddleSchool,0
989,14,M,9,0.71,49,4,3,Doctorate,0
990,13,F,8,0.78,70,6,4,Master,0
991,14,M,9,0.76,90,4,0,HighSchool,0
992,11,M,6,0.74,80,3,4,MiddleSchool,1
993,11,M,6,0.68,76,8,0,Bachelor,1
994,14,M,9,0.94,63,8,1,MiddleSchool,0
995,12,F,7,0.91,61,0,2,MiddleSchool,0
996,12,F,7,0.98,56,7,2,MiddleSchool,1
997,14,M,9,0.92,48,5,4,MiddleSchool,0
998,11,M,6,0.95,75,4,4,Doctorate,1
999,15,M,10,0.64,89,8,2,MiddleSchool,0
1000,11,M,6,0.89,77,4,1,Bachelor,0
1001,14,F,9,0.95,76,1,2,HighSchool,0
1002,13,F,8,0.61,77,4,3,HighSchool,0
1003,12,M,7,0.61,93,5,2,Master,1
1004,12,M,7,0.94,45,3,2,HighSchool,0
1005,14,M,9,0.88,64,5,2,HighSchool,1
1006,12,M,7,0.66,55,5,0,HighSchool,0
1007,14,F,9,0.76,64,7,0,HighSchool,0
1008,11,M,6,0.84,46,3,3,Master,0
1009,13,M,8,0.68,42,7,1,Master,1
1010,14,F,9,0.93,47,5,0,Doctorate,0
1011,13,M,8,0.8,92,0,3,Doctorate,0
1012,12,F,7,1.0,90,8,3,Bachelor,0
1013,13,M,8,0.99,67,3,1,Bachelor,0
1014,13,F,8,0.87,71,0,2,Doctorate,1
1015,14,F,9,0.92,42,4,1,MiddleSchool,1
1016,11,M,6,0.88,62,5,0,MiddleSchool,1
1017,14,M,9,0.83,68,5,2,Bachelor,0
1018,14,M,9,0.7,58,1,0,Doctorate,1
1019,11,F,6,0.69,67,6,0,Bachelor,1
1020,15,M,10,0.92,63,3,4,Doctorate,1
1021,13,F,8,0.88,40,0,3,HighSchool,0
1022,15,F,10,0.91,68,4,4,HighSchool,1
1023,15,M,10,0.99,82,1,1,Bachelor,0
1024,11,F,6,0.64,74,1,4,MiddleSchool,1
1025,14,F,9,0.75,80,6,3,MiddleSchool,1
1026,14,F,9,0.87,73,5,0,Bachelor,0
1027,12,F,7,0.9,62,8,0,Bachelor,1
1028,12,M,7,0.81,71,6,0,Doctorate,0
1029,15,M,10,0.99,90,5,4,Doctorate,0
1030,11,M,6,0.88,50,5,2,Master,0
1031,13,M,8,0.65,41,4,2,Doctorate,1
1032,13,M,8,0.95,40,8,0,Doctorate,0
1033,13,F,8,0.63,67,2,3,Master,1
1034,13,F,8,0.83,71,5,4,HighSchool,0
1035,11,M,6,0.82,57,3,1,Bachelor,0
1036,13,M,8,0.78,86,8,1,Master,0
1037,15,F,10,0.75,54,4,2,Bachelor,0
1038,12,M,7,0.86,94,0,3,MiddleSchool,0
1039,12,M,7,0.72,45,0,3,MiddleSchool,0
1040,12,M,7,0.75,49,3,2,MiddleSchool,1
1041,14,M,9,0.99,46,1,1,Master,0
1042,12,F,7,1.0,91,0,0,Doctorate,0
1043,15,F,10,0.88,53,4,0,MiddleSchool,1
1044,11,M,6,0.7,95,7,0,Master,0
1045,11,F,6,0.73,80,1,0,MiddleSchool,1
1046,12,M,7,0.67,48,3,1,MiddleSchool,0
1047,12,M,7,0.72,85,7,3,MiddleSchool,0
1048,11,M,6,0.84,78,1,4,MiddleSchool,0
1049,12,F,7,0.78,44,4,0,MiddleSchool,1
1050,11,F,6,0.82,57,1,4,Master,0
1051,11,F,6,0.96,61,5,3,MiddleSchool,1
1052,15,F,10,0.62,72,0,1,Master,1
1053,11,M,6,0.76,79,2,3,Master,0
1054,11,F,6,0.78,76,5,1,Doctorate,1
1055,12,M,7,0.86,67,2,1,Bachelor,1
1056,11,F,6,0.66,58,7,3,HighSchool,0
1057,12,M,7,0.75,56,7,1,Master,1
1058,11,M,6,0.86,65,4,0,Doctorate,1
1059,12,F,7,0.8,56,8,1,HighSchool,0
1060,14,F,9,0.74,61,1,4,HighSchool,0
1061,12,F,7,0.81,68,6,3,Master,0
1062,15,M,10,0.96,73,5,2,Doctorate,0
1063,13,F,8,0.87,73,8,4,MiddleSchool,0
1064,12,M,7,0.93,74,6,2,Master,0
1065,14,F,9,0.9,48,4,3,Bachelor,0
1066,12,M,7,0.62,80,5,3,Bachelor,0
1067,13,M,8,0.66,52,0,2,Bachelor,1
1068,11,F,6,0.95,90,5,3,HighSchool,0
1069,15,M,10,0.82,64,1,0,MiddleSchool,0
1070,13,M,8,0.97,89,6,3,Master,0
1071,15,M,10,0.99,46,4,3,Master,0
1072,13,F,8,1.0,68,5,2,Master,1
1073,11,M,6,0.88,95,2,4,Bachelor,0
1074,15,F,10,0.88,48,7,3,Doctorate,0
1075,15,M,10,0.63,85,2,4,Doctorate,1
1076,13,M,8,0.91,49,5,4,Doctorate,1
